,mof,conc,p,ad,q,std,heat,status,coul,vdw
2267,GUXLIU_clean_min_charges,0_0.04,100,ethane,-3.04e-07,0.0,,finished,0.00000,0.000000
2268,GUXLIU_clean_min_charges,0_0.04,1000,ethane,-3.0404e-06,0.0,,finished,0.00000,0.000000
2269,GUXLIU_clean_min_charges,0_0.04,5000,ethane,-1.52069e-05,0.0,,finished,0.00000,0.000000
2270,GUXLIU_clean_min_charges,0_0.04,10000,ethane,-3.04266e-05,0.0,,finished,0.00000,0.000000
2271,GUXLIU_clean_min_charges,0_0.04,25000,ethane,-7.61619e-05,0.0,,finished,0.00000,0.000000
2272,GUXLIU_clean_min_charges,0_0.04,50000,ethane,-0.0001526439,0.0,,finished,0.00000,0.000000
2273,GUXLIU_clean_min_charges,0_0.04,66700,ethane,-0.0002039136,0.0,,finished,0.00000,0.000000
2274,GUXLIU_clean_min_charges,0_0.04,75000,ethane,-0.0002294488,0.0,,finished,0.00000,0.000000
2275,GUXLIU_clean_min_charges,0_0.04,100000,ethane,-0.0003065799,0.0,,finished,0.00000,0.000000
2276,GUXLIU_clean_min_charges,0_0.04,250000,ethane,-0.0007763924,0.0,,finished,0.00000,0.000000
2277,GUXLIU_clean_min_charges,0_0.04,500000,ethane,-0.0015877296,0.0,,finished,0.00000,0.000000
2278,GUXLIU_clean_min_charges,0_0.04,750000,ethane,-0.0024377742,0.0,,finished,0.00000,0.000000
2279,GUXLIU_clean_min_charges,0_0.04,1000000,ethane,-0.0033309867,0.0,,finished,0.00000,0.000000
2280,GUXLIU_clean_min_charges,0_0.12,1,ethene,4.11e-08,1.463e-07,,finished,0.00000,-0.006831
2281,GUXLIU_clean_min_charges,0_0.12,10,ethene,3.056e-07,5.944e-07,,finished,0.00000,-0.046604
2282,GUXLIU_clean_min_charges,0_0.12,100,ethene,4.6375e-06,1.6685e-06,-24.63281,finished,0.00000,-0.636101
2283,GUXLIU_clean_min_charges,0_0.12,1000,ethene,3.86775e-05,6.3003e-06,-24.82456,finished,0.00000,-5.537054
2284,GUXLIU_clean_min_charges,0_0.12,5000,ethene,0.0001807203,3.28307e-05,-24.94203,finished,0.00000,-26.441874
2285,GUXLIU_clean_min_charges,0_0.12,10000,ethene,0.000383913,3.343e-05,-24.77597,finished,0.00000,-55.116253
2286,GUXLIU_clean_min_charges,0_0.12,25000,ethene,0.0009447662,9.18252e-05,-24.77619,finished,0.00000,-135.768367
2287,GUXLIU_clean_min_charges,0_0.12,50000,ethene,0.0018607546,0.0001183835,-24.58575,finished,0.00000,-268.126779
2288,GUXLIU_clean_min_charges,0_0.12,66700,ethene,0.0023898743,0.0002912917,-24.59545,finished,0.00000,-347.763761
2289,GUXLIU_clean_min_charges,0_0.12,75000,ethene,0.002784913,0.0002104124,-24.73118,finished,0.00000,-402.467418
2290,GUXLIU_clean_min_charges,0_0.12,100000,ethene,0.0035265588,0.0003669315,-24.71878,finished,0.00000,-514.755204
2291,GUXLIU_clean_min_charges,0_0.12,250000,ethene,0.0090807389,0.0005740754,-24.71976,finished,0.00000,-1323.536975
2292,GUXLIU_clean_min_charges,0_0.12,500000,ethene,0.0167068962,0.0010367589,-24.60411,finished,0.00000,-2497.806020
2293,GUXLIU_clean_min_charges,0_0.12,750000,ethene,0.022830482,0.0010705661,-24.6316,finished,0.00000,-3517.698512
2294,GUXLIU_clean_min_charges,0_0.12,1000000,ethene,0.0294624062,0.0019258925,-24.72651,finished,0.00000,-4604.821829
2295,GUXLIU_clean_min_charges,0_0.12,1,ethane,-1.17e-08,0.0,,finished,0.00000,0.000000
2296,GUXLIU_clean_min_charges,0_0.12,10,ethane,-1.166e-07,0.0,,finished,0.00000,0.000000
2297,GUXLIU_clean_min_charges,0_0.12,100,ethane,-1.1136e-06,1.463e-07,,finished,0.00000,-0.003823
2298,GUXLIU_clean_min_charges,0_0.12,1000,ethane,-1.12953e-05,4.963e-07,,finished,0.00000,-0.030938
2299,GUXLIU_clean_min_charges,0_0.12,5000,ethane,-5.52308e-05,1.0191e-06,-18.50943,finished,0.00000,-0.245351
2300,GUXLIU_clean_min_charges,0_0.12,10000,ethane,-0.0001095615,1.6589e-06,-17.35086,finished,0.00000,-0.548835
2301,GUXLIU_clean_min_charges,0_0.12,25000,ethane,-0.0002735322,4.7836e-06,-17.54726,finished,0.00000,-1.452177
2302,GUXLIU_clean_min_charges,0_0.12,50000,ethane,-0.00054903,4.3744e-06,-18.03633,finished,0.00000,-2.906956
2303,GUXLIU_clean_min_charges,0_0.12,66700,ethane,-0.0007351292,1.12764e-05,-18.20892,finished,0.00000,-3.788649
2304,GUXLIU_clean_min_charges,0_0.12,75000,ethane,-0.0008246073,1.0531e-05,-18.27599,finished,0.00000,-4.485082
2305,GUXLIU_clean_min_charges,0_0.12,100000,ethane,-0.0011054949,6.6718e-06,-18.28198,finished,0.00000,-5.661265
2306,GUXLIU_clean_min_charges,0_0.12,250000,ethane,-0.0028165109,1.79216e-05,-18.16952,finished,0.00000,-12.773215
2307,GUXLIU_clean_min_charges,0_0.12,500000,ethane,-0.0057679305,1.6739e-05,-18.27535,finished,0.00000,-25.619451
2308,GUXLIU_clean_min_charges,0_0.12,750000,ethane,-0.0089040139,3.61263e-05,-18.13071,finished,0.00000,-35.293249
2309,GUXLIU_clean_min_charges,0_0.12,1000000,ethane,-0.0121775595,5.55671e-05,-18.19609,finished,0.00000,-47.776559
2310,GUXLIU_clean_min_charges,0,1,ethene,-3.84e-08,0.0,,finished,0.00000,0.000000
2311,GUXLIU_clean_min_charges,0,10,ethene,-3.338e-07,1.387e-07,,finished,0.00000,-0.003286
2312,GUXLIU_clean_min_charges,0,100,ethene,-2.5883e-06,6.58e-07,-21.85546,finished,0.00000,-0.125948
2313,GUXLIU_clean_min_charges,0,1000,ethene,-2.13379e-05,3.573e-06,-21.46205,finished,0.00000,-1.677164
2314,GUXLIU_clean_min_charges,0,5000,ethene,-0.0001099371,7.2687e-06,-21.7705,finished,0.00000,-8.265585
2315,GUXLIU_clean_min_charges,0,10000,ethene,-0.0002268438,1.54103e-05,-21.80865,finished,0.00000,-15.869812
2316,GUXLIU_clean_min_charges,0,25000,ethene,-0.0005821574,3.07495e-05,-21.93122,finished,0.00000,-38.246856
2317,GUXLIU_clean_min_charges,0,50000,ethene,-0.0011443474,2.67864e-05,-21.94015,finished,0.00000,-79.093987
2318,GUXLIU_clean_min_charges,0,66700,ethene,-0.0015483733,6.09894e-05,-21.90159,finished,0.00000,-103.209342
2319,GUXLIU_clean_min_charges,0,75000,ethene,-0.0017573455,7.72506e-05,-21.85571,finished,0.00000,-114.423586
2320,GUXLIU_clean_min_charges,0,100000,ethene,-0.0022646741,6.93609e-05,-21.99122,finished,0.00000,-162.400594
2321,GUXLIU_clean_min_charges,0,250000,ethene,-0.0057800823,0.0002005241,-21.79752,finished,0.00000,-403.802825
2322,GUXLIU_clean_min_charges,0,500000,ethene,-0.0118551034,0.0003142437,-21.81649,finished,0.00000,-810.758088
2323,GUXLIU_clean_min_charges,0,750000,ethene,-0.0190201854,0.0004872902,-21.80544,finished,0.00000,-1144.723681
2324,GUXLIU_clean_min_charges,0,1000000,ethene,-0.0260382306,0.0009829213,-21.84085,finished,0.00000,-1530.066818
2325,GUXLIU_clean_min_charges,0,1,ethane,-3.8e-08,0.0,,finished,0.00000,0.000000
2326,GUXLIU_clean_min_charges,0,10,ethane,-3.805e-07,0.0,,finished,0.00000,0.000000
2327,GUXLIU_clean_min_charges,0,100,ethane,-3.8046e-06,0.0,,finished,0.00000,0.000000
2328,GUXLIU_clean_min_charges,0,1000,ethane,-3.79992e-05,1.387e-07,,finished,0.00000,-0.001371
2329,GUXLIU_clean_min_charges,0,5000,ethane,-0.0001901096,4.044e-07,,finished,0.00000,-0.011170
2330,GUXLIU_clean_min_charges,0,10000,ethane,-0.0003803781,3.536e-07,,finished,0.00000,-0.018111
2331,GUXLIU_clean_min_charges,0,25000,ethane,-0.0009522906,5.634e-07,-8.58647,finished,0.00000,-0.040683
2332,GUXLIU_clean_min_charges,0,50000,ethane,-0.0019087356,8.323e-07,-9.01421,finished,0.00000,-0.074919
2333,GUXLIU_clean_min_charges,0,66700,ethane,-0.0025495086,9.201e-07,-10.17961,finished,0.00000,-0.117895
2334,GUXLIU_clean_min_charges,0,75000,ethane,-0.0028688235,9.201e-07,-10.15927,finished,0.00000,-0.129368
2335,GUXLIU_clean_min_charges,0,100000,ethane,-0.0038330422,1.1269e-06,-10.18668,finished,0.00000,-0.184510
2336,GUXLIU_clean_min_charges,0,250000,ethane,-0.0097067848,2.3417e-06,-9.67909,finished,0.00000,-0.450065
2337,GUXLIU_clean_min_charges,0,500000,ethane,-0.0198540898,4.837e-06,-9.11232,finished,0.00000,-0.688395
2338,GUXLIU_clean_min_charges,0,750000,ethane,-0.0304854543,4.4214e-06,-8.73644,finished,0.00000,-0.949406
2339,GUXLIU_clean_min_charges,0,1000000,ethane,-0.0416538026,8.442e-06,-9.13613,finished,0.00000,-1.464391
2340,GUXLIU_clean_min_charges,0_0.06,1,ethene,-3.8e-09,0.0,,finished,0.00000,0.000000
2341,GUXLIU_clean_min_charges,0_0.06,10,ethene,-3.76e-08,0.0,,finished,0.00000,0.000000
2342,GUXLIU_clean_min_charges,0_0.06,100,ethene,-3.757e-07,0.0,,finished,0.00000,0.000000
2343,GUXLIU_clean_min_charges,0_0.06,1000,ethene,-3.7571e-06,0.0,,finished,0.00000,0.000000
2344,GUXLIU_clean_min_charges,0_0.06,5000,ethene,-1.87904e-05,0.0,,finished,0.00000,0.000000
2345,GUXLIU_clean_min_charges,0_0.06,10000,ethene,-3.75929e-05,0.0,,finished,0.00000,0.000000
2346,GUXLIU_clean_min_charges,0_0.06,25000,ethene,-9.40734e-05,0.0,,finished,0.00000,0.000000
2347,GUXLIU_clean_min_charges,0_0.06,50000,ethene,-0.000188452,0.0,,finished,0.00000,0.000000
2348,GUXLIU_clean_min_charges,0_0.06,66700,ethene,-0.0002516679,0.0,,finished,0.00000,0.000000
2349,GUXLIU_clean_min_charges,0_0.06,75000,ethene,-0.0002831379,0.0,,finished,0.00000,0.000000
2350,GUXLIU_clean_min_charges,0_0.06,100000,ethene,-0.0003781332,0.0,,finished,0.00000,0.000000
2351,GUXLIU_clean_min_charges,0_0.06,250000,ethene,-0.0009547226,0.0,,finished,0.00000,0.000000
2352,GUXLIU_clean_min_charges,0_0.06,500000,ethene,-0.0019419397,0.0,,finished,0.00000,0.000000
2353,GUXLIU_clean_min_charges,0_0.06,750000,ethene,-0.002964023,1.068e-07,,finished,0.00000,-0.000998
2354,GUXLIU_clean_min_charges,0_0.06,1000000,ethene,-0.0040236732,2.136e-07,,finished,0.00000,-0.001396
2355,GUXLIU_clean_min_charges,0_0.06,1,ethane,-3.9e-09,0.0,,finished,0.00000,0.000000
2356,GUXLIU_clean_min_charges,0_0.06,10,ethane,-3.93e-08,0.0,,finished,0.00000,0.000000
2357,GUXLIU_clean_min_charges,0_0.06,100,ethane,-3.932e-07,0.0,,finished,0.00000,0.000000
2358,GUXLIU_clean_min_charges,0_0.06,1000,ethane,-3.9322e-06,0.0,,finished,0.00000,0.000000
2359,GUXLIU_clean_min_charges,0_0.06,5000,ethane,-1.96674e-05,0.0,,finished,0.00000,0.000000
2360,GUXLIU_clean_min_charges,0_0.06,10000,ethane,-3.93513e-05,0.0,,finished,0.00000,0.000000
2361,GUXLIU_clean_min_charges,0_0.06,25000,ethane,-9.85017e-05,0.0,,finished,0.00000,0.000000
2362,GUXLIU_clean_min_charges,0_0.06,50000,ethane,-0.0001974172,0.0,,finished,0.00000,0.000000
2363,GUXLIU_clean_min_charges,0_0.06,66700,ethane,-0.0002637253,0.0,,finished,0.00000,0.000000
2364,GUXLIU_clean_min_charges,0_0.06,75000,ethane,-0.0002967505,0.0,,finished,0.00000,0.000000
2365,GUXLIU_clean_min_charges,0_0.06,100000,ethane,-0.0003965056,0.0,,finished,0.00000,0.000000
2366,GUXLIU_clean_min_charges,0_0.06,250000,ethane,-0.0010041229,0.0,,finished,0.00000,0.000000
2367,GUXLIU_clean_min_charges,0_0.06,500000,ethane,-0.0020534407,0.0,,finished,0.00000,0.000000
2368,GUXLIU_clean_min_charges,0_0.06,750000,ethane,-0.0031528194,0.0,,finished,0.00000,0.000000
2369,GUXLIU_clean_min_charges,0_0.06,1000000,ethane,-0.0043080281,0.0,,finished,0.00000,0.000000
2370,IXODUV_clean_min_charges,0_0.01,1,ethene,4.45085e-05,7.3334e-06,-18.2366,finished,0.00000,-1.261736
2371,IXODUV_clean_min_charges,0_0.01,10,ethene,0.0004466944,1.84947e-05,-18.49256,finished,0.00000,-12.749270
2372,IXODUV_clean_min_charges,0_0.01,100,ethene,0.0044230504,5.58965e-05,-18.56463,finished,0.00000,-126.520732
2373,IXODUV_clean_min_charges,0_0.01,1000,ethene,0.0439595215,0.0002901163,-18.57094,finished,0.00000,-1256.770769
2374,IXODUV_clean_min_charges,0_0.01,5000,ethene,0.2203378855,0.0008421894,-18.79461,finished,0.00000,-6307.736708
2375,IXODUV_clean_min_charges,0_0.01,10000,ethene,0.4369441517,0.0017517613,-19.03269,finished,0.00000,-12526.520919
2376,IXODUV_clean_min_charges,0_0.01,25000,ethene,1.0599556709,0.0039134564,-19.71944,finished,0.00000,-30521.764209
2377,IXODUV_clean_min_charges,0_0.01,50000,ethene,1.9273485013,0.0043407264,-20.68487,finished,0.00000,-55831.825526
2378,IXODUV_clean_min_charges,0_0.01,66700,ethene,2.4352817522,0.0043814119,-21.25843,finished,0.00000,-70835.923557
2379,IXODUV_clean_min_charges,0_0.01,75000,ethene,2.672972279,0.0104274238,-21.48686,finished,0.00000,-77873.913350
2380,IXODUV_clean_min_charges,0_0.01,100000,ethene,3.2576014578,0.0159718845,-22.12735,finished,0.00000,-95346.284537
2381,IXODUV_clean_min_charges,0_0.01,250000,ethene,5.1466446122,0.00635083,-24.24475,finished,0.00000,-153224.265525
2382,IXODUV_clean_min_charges,0_0.01,500000,ethene,6.347787926,0.0104619871,-25.53648,finished,0.00000,-192023.649176
2383,IXODUV_clean_min_charges,0_0.01,750000,ethene,6.9195135536,0.0087733749,-26.06949,finished,0.00000,-211847.443919
2384,IXODUV_clean_min_charges,0_0.01,1000000,ethene,7.2580935007,0.0159691406,-26.44086,finished,0.00000,-224556.231719
2385,IXODUV_clean_min_charges,0_0.01,1,ethane,0.0001303925,8.3633e-06,-21.47751,finished,0.00000,-4.342038
2386,IXODUV_clean_min_charges,0_0.01,10,ethane,0.0012452548,4.22697e-05,-21.49593,finished,0.00000,-41.519177
2387,IXODUV_clean_min_charges,0_0.01,100,ethane,0.0124167021,0.000153806,-21.52172,finished,0.00000,-414.533553
2388,IXODUV_clean_min_charges,0_0.01,1000,ethane,0.1250344761,0.0006479976,-21.69966,finished,0.00000,-4177.862615
2389,IXODUV_clean_min_charges,0_0.01,5000,ethane,0.6287792266,0.0041892201,-22.49252,finished,0.00000,-21087.394320
2390,IXODUV_clean_min_charges,0_0.01,10000,ethane,1.2292631041,0.0043413063,-23.33688,finished,0.00000,-41401.462408
2391,IXODUV_clean_min_charges,0_0.01,25000,ethane,2.6476020488,0.008347479,-25.34961,finished,0.00000,-90085.335246
2392,IXODUV_clean_min_charges,0_0.01,50000,ethane,3.9944033066,0.0101030244,-27.30035,finished,0.00000,-137264.847213
2393,IXODUV_clean_min_charges,0_0.01,66700,ethane,4.5008515541,0.0122217653,-28.032,finished,0.00000,-155258.851237
2394,IXODUV_clean_min_charges,0_0.01,75000,ethane,4.7097177547,0.0095570004,-28.24884,finished,0.00000,-162756.537090
2395,IXODUV_clean_min_charges,0_0.01,100000,ethane,5.1724466834,0.0176929195,-28.93932,finished,0.00000,-179464.672702
2396,IXODUV_clean_min_charges,0_0.01,250000,ethane,6.4219336393,0.0092047437,-30.6409,finished,0.00000,-225697.000934
2397,IXODUV_clean_min_charges,0_0.01,500000,ethane,7.1604886302,0.0210663596,-31.50142,finished,0.00000,-254980.340550
2398,IXODUV_clean_min_charges,0_0.01,750000,ethane,7.5061008783,0.0147192195,-31.67353,finished,0.00000,-270163.181136
2399,IXODUV_clean_min_charges,0_0.01,1000000,ethane,7.6972108652,0.0125374935,-32.03125,finished,0.00000,-279942.016841
2400,IXODUV_clean_min_charges,0_0.03,1,ethene,5.42622e-05,9.3036e-06,-19.30645,finished,0.00000,-1.602215
2401,IXODUV_clean_min_charges,0_0.03,10,ethene,0.0005575015,2.49724e-05,-19.48112,finished,0.00000,-16.642737
2402,IXODUV_clean_min_charges,0_0.03,100,ethene,0.0056167073,8.07982e-05,-19.47745,finished,0.00000,-167.924154
2403,IXODUV_clean_min_charges,0_0.03,1000,ethene,0.0559986665,0.0002109407,-19.53828,finished,0.00000,-1674.323624
2404,IXODUV_clean_min_charges,0_0.03,5000,ethene,0.2778893685,0.0015835843,-19.8297,finished,0.00000,-8321.460258
2405,IXODUV_clean_min_charges,0_0.03,10000,ethene,0.5554978724,0.0016268768,-20.18174,finished,0.00000,-16671.522966
2406,IXODUV_clean_min_charges,0_0.03,25000,ethene,1.3109180528,0.0055118826,-21.1229,finished,0.00000,-39572.278827
2407,IXODUV_clean_min_charges,0_0.03,50000,ethene,2.3275908899,0.0053907972,-22.27491,finished,0.00000,-70779.676506
2408,IXODUV_clean_min_charges,0_0.03,66700,ethene,2.8741990459,0.0059470281,-22.94177,finished,0.00000,-87779.097460
2409,IXODUV_clean_min_charges,0_0.03,75000,ethene,3.1056160679,0.0077686411,-23.2142,finished,0.00000,-95015.319458
2410,IXODUV_clean_min_charges,0_0.03,100000,ethene,3.6830265473,0.0089403066,-23.86784,finished,0.00000,-113164.099784
2411,IXODUV_clean_min_charges,0_0.03,250000,ethene,5.3552008012,0.011152677,-25.68515,finished,0.00000,-167026.890180
2412,IXODUV_clean_min_charges,0_0.03,500000,ethene,6.3528088651,0.0113394262,-26.86936,finished,0.00000,-200878.703987
2413,IXODUV_clean_min_charges,0_0.03,750000,ethene,6.8236751617,0.0145994935,-27.28564,finished,0.00000,-218174.297647
2414,IXODUV_clean_min_charges,0_0.03,1000000,ethene,7.0990476296,0.0085132561,-27.38823,finished,0.00000,-229313.051459
2415,IXODUV_clean_min_charges,0_0.03,1,ethane,0.0001622511,1.50071e-05,-22.51279,finished,0.00000,-5.644072
2416,IXODUV_clean_min_charges,0_0.03,10,ethane,0.001680262,5.39379e-05,-22.59499,finished,0.00000,-58.666541
2417,IXODUV_clean_min_charges,0_0.03,100,ethane,0.016813375,0.0001890249,-22.6288,finished,0.00000,-587.372153
2418,IXODUV_clean_min_charges,0_0.03,1000,ethane,0.1693051069,0.000768576,-22.92784,finished,0.00000,-5925.269724
2419,IXODUV_clean_min_charges,0_0.03,5000,ethane,0.8495141841,0.0036380515,-24.09684,finished,0.00000,-29902.491134
2420,IXODUV_clean_min_charges,0_0.03,10000,ethane,1.6017551256,0.0053342258,-25.25911,finished,0.00000,-56695.583569
2421,IXODUV_clean_min_charges,0_0.03,25000,ethane,3.1775824725,0.0079496235,-27.61697,finished,0.00000,-113834.547126
2422,IXODUV_clean_min_charges,0_0.03,50000,ethane,4.3878055702,0.0100792929,-29.3428,finished,0.00000,-158581.279626
2423,IXODUV_clean_min_charges,0_0.03,66700,ethane,4.8287248976,0.0093120126,-30.11406,finished,0.00000,-175068.733614
2424,IXODUV_clean_min_charges,0_0.03,75000,ethane,4.9803175972,0.0053327565,-30.28677,finished,0.00000,-180695.595795
2425,IXODUV_clean_min_charges,0_0.03,100000,ethane,5.3774468895,0.0072431582,-30.94858,finished,0.00000,-195783.312170
2426,IXODUV_clean_min_charges,0_0.03,250000,ethane,6.4021132928,0.0176121561,-32.29127,finished,0.00000,-235541.542107
2427,IXODUV_clean_min_charges,0_0.03,500000,ethane,7.0081882242,0.0280559072,-32.90938,finished,0.00000,-260913.934150
2428,IXODUV_clean_min_charges,0_0.03,750000,ethane,7.3029474029,0.018161016,-33.52234,finished,0.00000,-274790.821741
2429,IXODUV_clean_min_charges,0_0.03,1000000,ethane,7.4847933408,0.0121929429,-33.73552,finished,0.00000,-284584.425576
2430,IXODUV_clean_min_charges,0_0.12,1,ethene,4.32479e-05,8.3836e-06,-19.35832,finished,0.00000,-1.837702
2431,IXODUV_clean_min_charges,0_0.12,10,ethene,0.0004202847,4.10656e-05,-19.34106,finished,0.00000,-17.968608
2432,IXODUV_clean_min_charges,0_0.12,100,ethene,0.0041878854,4.48634e-05,-19.36751,finished,0.00000,-178.961024
2433,IXODUV_clean_min_charges,0_0.12,1000,ethene,0.0419166564,0.0001164079,-19.38726,finished,0.00000,-1789.085311
2434,IXODUV_clean_min_charges,0_0.12,5000,ethene,0.2070438499,0.0009266733,-19.60215,finished,0.00000,-8845.822629
2435,IXODUV_clean_min_charges,0_0.12,10000,ethene,0.4066380053,0.0018971646,-19.86099,finished,0.00000,-17395.811578
2436,IXODUV_clean_min_charges,0_0.12,25000,ethene,0.9415011267,0.0040196525,-20.54194,finished,0.00000,-40413.987131
2437,IXODUV_clean_min_charges,0_0.12,50000,ethene,1.6647274932,0.0098004639,-21.53511,finished,0.00000,-71849.078552
2438,IXODUV_clean_min_charges,0_0.12,66700,ethene,2.0713913787,0.0065492647,-22.08854,finished,0.00000,-89726.307694
2439,IXODUV_clean_min_charges,0_0.12,75000,ethene,2.2484783414,0.0090932143,-22.34347,finished,0.00000,-97545.655488
2440,IXODUV_clean_min_charges,0_0.12,100000,ethene,2.6908130573,0.0055921088,-22.96566,finished,0.00000,-117220.174772
2441,IXODUV_clean_min_charges,0_0.12,250000,ethene,4.1075862759,0.0057249527,-25.03417,finished,0.00000,-181925.459864
2442,IXODUV_clean_min_charges,0_0.12,500000,ethene,4.943385367,0.0057016121,-26.15552,finished,0.00000,-222169.847699
2443,IXODUV_clean_min_charges,0_0.12,750000,ethene,5.3054863396,0.0088550692,-26.47988,finished,0.00000,-241169.181593
2444,IXODUV_clean_min_charges,0_0.12,1000000,ethene,5.5116997046,0.0112731338,-26.66109,finished,0.00000,-253195.867063
2445,IXODUV_clean_min_charges,0_0.12,1,ethane,0.0001190811,1.34518e-05,-22.42644,finished,0.00000,-5.955938
2446,IXODUV_clean_min_charges,0_0.12,10,ethane,0.0012286246,3.64789e-05,-22.50656,finished,0.00000,-61.416479
2447,IXODUV_clean_min_charges,0_0.12,100,ethane,0.0126683819,0.0001468301,-22.56266,finished,0.00000,-634.263413
2448,IXODUV_clean_min_charges,0_0.12,1000,ethane,0.1261253056,0.0005150988,-22.73463,finished,0.00000,-6316.567497
2449,IXODUV_clean_min_charges,0_0.12,5000,ethane,0.6149919156,0.0017332192,-23.57347,finished,0.00000,-30877.463327
2450,IXODUV_clean_min_charges,0_0.12,10000,ethane,1.1315239658,0.0047510274,-24.47209,finished,0.00000,-57007.739509
2451,IXODUV_clean_min_charges,0_0.12,25000,ethane,2.2918323039,0.0081023262,-26.54477,finished,0.00000,-116431.696333
2452,IXODUV_clean_min_charges,0_0.12,50000,ethane,3.3219553753,0.0030161293,-28.51516,finished,0.00000,-170400.082975
2453,IXODUV_clean_min_charges,0_0.12,66700,ethane,3.723124905,0.0119905262,-29.40448,finished,0.00000,-191717.151741
2454,IXODUV_clean_min_charges,0_0.12,75000,ethane,3.8759620322,0.0061988395,-29.60678,finished,0.00000,-199869.398872
2455,IXODUV_clean_min_charges,0_0.12,100000,ethane,4.2334990439,0.0094062583,-30.27879,finished,0.00000,-219176.838090
2456,IXODUV_clean_min_charges,0_0.12,250000,ethane,5.0957956429,0.0102837539,-31.60313,finished,0.00000,-266905.775118
2457,IXODUV_clean_min_charges,0_0.12,500000,ethane,5.5277715328,0.0036968523,-32.15368,finished,0.00000,-292830.064503
2458,IXODUV_clean_min_charges,0_0.12,750000,ethane,5.7069180058,0.0074222914,-32.29335,finished,0.00000,-305267.391649
2459,IXODUV_clean_min_charges,0_0.12,1000000,ethane,5.791835718,0.0026701558,-32.03439,finished,0.00000,-312838.340935
2460,IXODUV_clean_min_charges,0,1,ethene,4.73647e-05,4.7713e-06,-18.792,finished,0.00000,-1.505392
2461,IXODUV_clean_min_charges,0,10,ethene,0.0005043485,1.76761e-05,-18.99826,finished,0.00000,-16.004582
2462,IXODUV_clean_min_charges,0,100,ethene,0.0050518699,5.95464e-05,-19.00012,finished,0.00000,-160.303748
2463,IXODUV_clean_min_charges,0,1000,ethene,0.0509690621,0.0002509532,-19.07315,finished,0.00000,-1619.580915
2464,IXODUV_clean_min_charges,0,5000,ethene,0.2529013404,0.0010325369,-19.32232,finished,0.00000,-8045.947279
2465,IXODUV_clean_min_charges,0,10000,ethene,0.5023415629,0.0014791044,-19.64219,finished,0.00000,-16013.227421
2466,IXODUV_clean_min_charges,0,25000,ethene,1.1929874098,0.0047669007,-20.47388,finished,0.00000,-38206.858588
2467,IXODUV_clean_min_charges,0,50000,ethene,2.1279747763,0.0035591958,-21.57496,finished,0.00000,-68650.714302
2468,IXODUV_clean_min_charges,0,66700,ethene,2.6464703408,0.0065182609,-22.17125,finished,0.00000,-85737.398384
2469,IXODUV_clean_min_charges,0,75000,ethene,2.8649399476,0.0059424836,-22.44898,finished,0.00000,-92974.769487
2470,IXODUV_clean_min_charges,0,100000,ethene,3.4123974936,0.0106432021,-23.11919,finished,0.00000,-111268.812242
2471,IXODUV_clean_min_charges,0,250000,ethene,5.0298799723,0.0039916879,-25.11851,finished,0.00000,-166738.416923
2472,IXODUV_clean_min_charges,0,500000,ethene,5.9981698695,0.0077311149,-26.17566,finished,0.00000,-201792.982968
2473,IXODUV_clean_min_charges,0,750000,ethene,6.4472665116,0.00661534,-26.6557,finished,0.00000,-219413.882562
2474,IXODUV_clean_min_charges,0,1000000,ethene,6.7173022805,0.0097195033,-26.92103,finished,0.00000,-230990.009139
2475,IXODUV_clean_min_charges,0,1,ethane,0.0001547513,7.084e-06,-22.0509,finished,0.00000,-5.741237
2476,IXODUV_clean_min_charges,0,10,ethane,0.0014784011,3.32406e-05,-22.05074,finished,0.00000,-54.836648
2477,IXODUV_clean_min_charges,0,100,ethane,0.0149807975,0.0001350498,-22.11658,finished,0.00000,-556.721569
2478,IXODUV_clean_min_charges,0,1000,ethane,0.150482306,0.0005424115,-22.35312,finished,0.00000,-5596.498945
2479,IXODUV_clean_min_charges,0,5000,ethane,0.7578404046,0.0011582328,-23.33547,finished,0.00000,-28310.369818
2480,IXODUV_clean_min_charges,0,10000,ethane,1.4289415381,0.0057352793,-24.36187,finished,0.00000,-53652.577973
2481,IXODUV_clean_min_charges,0,25000,ethane,2.9180086752,0.0076520985,-26.67418,finished,0.00000,-110863.144267
2482,IXODUV_clean_min_charges,0,50000,ethane,4.0877544117,0.0136869935,-28.60408,finished,0.00000,-156872.288539
2483,IXODUV_clean_min_charges,0,66700,ethane,4.515882117,0.0072518575,-29.28833,finished,0.00000,-173951.079928
2484,IXODUV_clean_min_charges,0,75000,ethane,4.6748539724,0.0113877613,-29.52058,finished,0.00000,-180351.740500
2485,IXODUV_clean_min_charges,0,100000,ethane,5.0538452771,0.013610882,-30.06046,finished,0.00000,-195684.724966
2486,IXODUV_clean_min_charges,0,250000,ethane,6.0276058878,0.00736882,-31.34831,finished,0.00000,-236083.351814
2487,IXODUV_clean_min_charges,0,500000,ethane,6.5869388388,0.0192758639,-32.0733,finished,0.00000,-261053.384977
2488,IXODUV_clean_min_charges,0,750000,ethane,6.8550564872,0.0143032251,-32.41058,finished,0.00000,-274546.133590
2489,IXODUV_clean_min_charges,0,1000000,ethane,6.997991877,0.035079911,-32.11161,finished,0.00000,-283074.079969
2490,IXODUV_clean_min_charges,0_0.06,1,ethene,5.27e-05,3.8953e-06,-20.44468,finished,0.00000,-2.455542
